image_name,image_id,bbox,object,score
./aesop/data/images/3837/panel_2.jpg,3837_2,"[380.1647033691406, 210.19834899902344, 460.70855712890625, 364.4610290527344]",pants,0.63
./aesop/data/images/3837/panel_2.jpg,3837_2,"[0.0, 73.98185729980469, 418.0537414550781, 317.470458984375]",wall,0.62
./aesop/data/images/3837/panel_2.jpg,3837_2,"[395.68621826171875, 91.71903991699219, 445.1383056640625, 149.13038635253906]",head,0.59
./aesop/data/images/3837/panel_2.jpg,3837_2,"[343.3363037109375, 58.85988998413086, 496.0797119140625, 391.1885986328125]",girl,0.56
./aesop/data/images/3837/panel_2.jpg,3837_2,"[197.01156616210938, 74.93846893310547, 247.55165100097656, 131.0648956298828]",head,0.56
./aesop/data/images/3837/panel_2.jpg,3837_2,"[331.6123352050781, 117.34349060058594, 472.7556457519531, 318.86529541015625]",girl,0.55
./aesop/data/images/1498/panel_0.jpg,1498_0,"[12.552445411682129, 1.5789843797683716, 532.4827270507812, 195.59759521484375]",sky,0.76
./aesop/data/images/1498/panel_0.jpg,1498_0,"[200.27490234375, 0.6529560685157776, 692.152099609375, 172.3602752685547]",sky,0.68
./aesop/data/images/1498/panel_0.jpg,1498_0,"[279.97265625, 0.3545926511287689, 698.4197998046875, 101.41012573242188]",sky,0.57
./aesop/data/images/1498/panel_0.jpg,1498_0,"[609.5636596679688, 166.60653686523438, 665.0181884765625, 221.4306640625]",pants,0.57
./aesop/data/images/1498/panel_0.jpg,1498_0,"[220.1939697265625, 106.10164642333984, 537.2745971679688, 336.076904296875]",kite,0.53
./aesop/data/images/1498/panel_0.jpg,1498_0,"[599.70703125, 85.73629760742188, 669.8372192382812, 228.27146911621094]",girl,0.5
./aesop/data/images/1498/panel_0.jpg,1498_0,"[607.005126953125, 123.09758758544922, 661.4677124023438, 184.39260864257812]",shirt,0.42
./aesop/data/images/1498/panel_0.jpg,1498_0,"[324.3387756347656, 99.8848648071289, 623.8046875, 322.1473388671875]",kite,0.31
./aesop/data/images/1498/panel_0.jpg,1498_0,"[64.9405746459961, 3.9329230785369873, 250.6029510498047, 273.16595458984375]",tree,0.27
./aesop/data/images/1498/panel_0.jpg,1498_0,"[609.6643676757812, 166.92677307128906, 665.0126342773438, 220.85169982910156]",jeans,0.24
./aesop/data/images/1498/panel_1.jpg,1498_1,"[13.07558536529541, 183.6060791015625, 106.36067199707031, 243.25018310546875]",dog,0.79
./aesop/data/images/1498/panel_1.jpg,1498_1,"[17.697813034057617, 1.7844774723052979, 528.6351928710938, 198.5139617919922]",sky,0.69
./aesop/data/images/1498/panel_1.jpg,1498_1,"[208.24447631835938, 4.306436061859131, 238.06336975097656, 23.946327209472656]",kite,0.68
./aesop/data/images/1498/panel_1.jpg,1498_1,"[209.7438201904297, 0.5841993689537048, 699.3356323242188, 172.03152465820312]",sky,0.68
./aesop/data/images/1498/panel_1.jpg,1498_1,"[609.5697021484375, 166.61285400390625, 665.0250244140625, 221.44564819335938]",pants,0.57
./aesop/data/images/1498/panel_1.jpg,1498_1,"[282.2778625488281, 0.35465672612190247, 697.9191284179688, 101.40818786621094]",sky,0.56
./aesop/data/images/1498/panel_1.jpg,1498_1,"[220.1896209716797, 106.10816192626953, 537.2693481445312, 336.0802001953125]",kite,0.53
./aesop/data/images/1498/panel_1.jpg,1498_1,"[599.71875, 86.57139587402344, 669.814208984375, 228.94253540039062]",girl,0.51
./aesop/data/images/1498/panel_1.jpg,1498_1,"[606.9606323242188, 123.05142974853516, 661.4703979492188, 184.41941833496094]",shirt,0.4
./aesop/data/images/1498/panel_1.jpg,1498_1,"[83.06600952148438, 194.2158660888672, 107.13841247558594, 215.8114471435547]",head,0.39
./aesop/data/images/1498/panel_2.jpg,1498_2,"[210.49124145507812, 0.8533307909965515, 698.932373046875, 169.70997619628906]",sky,0.78
./aesop/data/images/1498/panel_2.jpg,1498_2,"[0.2724364995956421, 6.156019687652588, 27.59807777404785, 24.825790405273438]",kite,0.76
./aesop/data/images/1498/panel_2.jpg,1498_2,"[10.70256233215332, 1.4811278581619263, 537.2815551757812, 195.73171997070312]",sky,0.72
./aesop/data/images/1498/panel_2.jpg,1498_2,"[540.9774169921875, 315.8401184082031, 601.3903198242188, 378.1726379394531]",pants,0.69
./aesop/data/images/1498/panel_2.jpg,1498_2,"[519.0396728515625, 220.14390563964844, 630.295654296875, 375.8211364746094]",girl,0.65
./aesop/data/images/1498/panel_2.jpg,1498_2,"[326.3067932128906, 208.6055145263672, 367.7916564941406, 237.67132568359375]",fish,0.6
./aesop/data/images/1498/panel_2.jpg,1498_2,"[254.6370391845703, 107.78846740722656, 576.0134887695312, 330.37860107421875]",kite,0.56
./aesop/data/images/1498/panel_2.jpg,1498_2,"[59.4896354675293, 5.201301097869873, 252.61666870117188, 281.6041259765625]",tree,0.32
./aesop/data/images/1498/panel_2.jpg,1498_2,"[15.686117172241211, 0.0, 294.5431823730469, 127.23695373535156]",kite,0.29
./aesop/data/images/1498/panel_2.jpg,1498_2,"[6.910172939300537, 176.88156127929688, 116.14606475830078, 239.0735626220703]",bird,0.28
./aesop/data/images/1283/panel_0.jpg,1283_0,"[414.48583984375, 115.19766998291016, 450.9557189941406, 150.22555541992188]",kite,0.82
./aesop/data/images/1283/panel_0.jpg,1283_0,"[151.1407928466797, 145.30789184570312, 230.59510803222656, 295.91082763671875]",girl,0.79
./aesop/data/images/1283/panel_0.jpg,1283_0,"[0.0, 17.763017654418945, 434.3289489746094, 236.84042358398438]",sky,0.73
./aesop/data/images/1283/panel_0.jpg,1283_0,"[123.01689147949219, 152.1358184814453, 249.66888427734375, 330.9219970703125]",girl,0.68
./aesop/data/images/1283/panel_0.jpg,1283_0,"[158.70440673828125, 144.10589599609375, 198.22262573242188, 170.2001495361328]",hair,0.67
./aesop/data/images/1283/panel_0.jpg,1283_0,"[152.86924743652344, 243.27023315429688, 220.06784057617188, 309.19140625]",pants,0.64
./aesop/data/images/1283/panel_0.jpg,1283_0,"[0.4741334021091461, 98.47955322265625, 101.8214340209961, 220.5666961669922]",umbrella,0.61
./aesop/data/images/1283/panel_0.jpg,1283_0,"[0.0, 1.5648549795150757, 401.3074035644531, 128.1248016357422]",sky,0.57
./aesop/data/images/1283/panel_0.jpg,1283_0,"[198.42681884765625, 1.3337703943252563, 689.2595825195312, 199.2384490966797]",sky,0.51
./aesop/data/images/1283/panel_0.jpg,1283_0,"[481.23681640625, 135.15814208984375, 606.4765625, 272.1104431152344]",girl,0.51
./aesop/data/images/1283/panel_1.jpg,1283_1,"[177.9088897705078, 46.290748596191406, 241.0816650390625, 99.13035583496094]",kite,0.89
./aesop/data/images/1283/panel_1.jpg,1283_1,"[188.1193084716797, 54.00534439086914, 231.5951690673828, 90.47628784179688]",kite,0.85
./aesop/data/images/1283/panel_1.jpg,1283_1,"[490.7284240722656, 152.27383422851562, 532.260498046875, 180.6180419921875]",hair,0.73
./aesop/data/images/1283/panel_1.jpg,1283_1,"[0.0, 2.328803777694702, 460.72540283203125, 219.3737335205078]",sky,0.7
./aesop/data/images/1283/panel_1.jpg,1283_1,"[0.6842668056488037, 98.58623504638672, 100.78324127197266, 217.16912841796875]",umbrella,0.69
./aesop/data/images/1283/panel_1.jpg,1283_1,"[191.9593048095703, 250.82781982421875, 219.56228637695312, 270.77935791015625]",glove,0.64
./aesop/data/images/1283/panel_1.jpg,1283_1,"[486.8171081542969, 149.9440460205078, 540.1300048828125, 205.52597045898438]",head,0.62
./aesop/data/images/1283/panel_1.jpg,1283_1,"[240.28712463378906, 1.9033437967300415, 700.0, 195.19271850585938]",sky,0.58
./aesop/data/images/1283/panel_1.jpg,1283_1,"[508.4593811035156, 245.81065368652344, 576.6373291015625, 315.5790710449219]",pants,0.57
./aesop/data/images/1283/panel_1.jpg,1283_1,"[243.60879516601562, 270.88653564453125, 490.7127990722656, 378.39080810546875]",stripes,0.56
./aesop/data/images/1283/panel_2.jpg,1283_2,"[160.16433715820312, 177.03587341308594, 201.61830139160156, 205.7858123779297]",hair,0.9
./aesop/data/images/1283/panel_2.jpg,1283_2,"[631.7261962890625, 0.6494417190551758, 690.7540893554688, 54.1258430480957]",kite,0.76
./aesop/data/images/1283/panel_2.jpg,1283_2,"[0.0, 1.682944416999817, 359.0452575683594, 215.85633850097656]",sky,0.65
./aesop/data/images/1283/panel_2.jpg,1283_2,"[298.1351013183594, 286.6999206542969, 528.6123657226562, 386.83367919921875]",stripes,0.47
./aesop/data/images/1283/panel_2.jpg,1283_2,"[159.27978515625, 176.55557250976562, 205.17027282714844, 217.350830078125]",head,0.45
./aesop/data/images/1283/panel_2.jpg,1283_2,"[233.92083740234375, 3.993661880493164, 700.0, 206.9717254638672]",sky,0.44
./aesop/data/images/1283/panel_2.jpg,1283_2,"[16.443252563476562, 1.6074914932250977, 520.485107421875, 145.46888732910156]",sky,0.44
./aesop/data/images/1283/panel_2.jpg,1283_2,"[84.73410034179688, 209.23243713378906, 256.51617431640625, 343.3907775878906]",girl,0.43
./aesop/data/images/1283/panel_2.jpg,1283_2,"[0.7664668560028076, 99.00311279296875, 101.30284118652344, 215.22190856933594]",umbrella,0.41
./aesop/data/images/1283/panel_2.jpg,1283_2,"[8.440237998962402, 135.49078369140625, 106.16238403320312, 297.3039245605469]",pole,0.4
./aesop/data/images/0417/panel_0.jpg,0417_0,"[489.03515625, 131.52572631835938, 566.0298461914062, 293.4883728027344]",girl,0.66
./aesop/data/images/0417/panel_0.jpg,0417_0,"[235.868408203125, 259.8959655761719, 545.270263671875, 400.0]",bench,0.66
./aesop/data/images/0417/panel_0.jpg,0417_0,"[285.8028869628906, 70.31261444091797, 337.8636474609375, 123.32655334472656]",head,0.6
./aesop/data/images/0417/panel_0.jpg,0417_0,"[463.9419250488281, 103.68048095703125, 544.1488037109375, 315.975830078125]",girl,0.52
./aesop/data/images/0417/panel_0.jpg,0417_0,"[371.623291015625, 1.9126513004302979, 696.8848266601562, 169.12173461914062]",sky,0.48
./aesop/data/images/0417/panel_0.jpg,0417_0,"[2.6859772205352783, 0.784125566482544, 457.45697021484375, 164.9149169921875]",sky,0.47
./aesop/data/images/0417/panel_0.jpg,0417_0,"[15.313014030456543, 225.08863830566406, 111.93891143798828, 380.2186584472656]",pants,0.44
./aesop/data/images/0417/panel_0.jpg,0417_0,"[259.1495361328125, 156.60049438476562, 700.0, 398.1029357910156]",wall,0.43
./aesop/data/images/0417/panel_0.jpg,0417_0,"[0.0, 145.35543823242188, 407.9208068847656, 372.99188232421875]",wall,0.42
./aesop/data/images/0417/panel_0.jpg,0417_0,"[261.0348815917969, 152.02105712890625, 547.6874389648438, 380.88751220703125]",bench,0.4
./aesop/data/images/0417/panel_1.jpg,0417_1,"[183.03309631347656, 246.74205017089844, 500.77142333984375, 398.5788879394531]",bench,0.87
./aesop/data/images/0417/panel_1.jpg,0417_1,"[0.0, 2.2128849029541016, 415.642578125, 187.40432739257812]",sky,0.78
./aesop/data/images/0417/panel_1.jpg,0417_1,"[0.0, 148.57009887695312, 419.52288818359375, 376.6129455566406]",wall,0.63
./aesop/data/images/0417/panel_1.jpg,0417_1,"[367.20843505859375, 1.7224650382995605, 698.2034912109375, 170.4187774658203]",sky,0.57
./aesop/data/images/0417/panel_1.jpg,0417_1,"[175.4717559814453, 0.4981013536453247, 646.721435546875, 152.19480895996094]",sky,0.52
./aesop/data/images/0417/panel_1.jpg,0417_1,"[178.9431610107422, 146.92428588867188, 636.7078247070312, 381.6459045410156]",wall,0.52
./aesop/data/images/0417/panel_1.jpg,0417_1,"[146.9869842529297, 179.8565216064453, 240.59573364257812, 371.1214904785156]",girl,0.49
./aesop/data/images/0417/panel_1.jpg,0417_1,"[134.74082946777344, 184.0661163330078, 213.37904357910156, 323.5257568359375]",girl,0.41
./aesop/data/images/0417/panel_1.jpg,0417_1,"[3.408369302749634, 1.800176739692688, 166.9407196044922, 213.6099853515625]",tree,0.39
./aesop/data/images/0417/panel_1.jpg,0417_1,"[514.5604248046875, 2.787728786468506, 696.6038208007812, 235.90771484375]",window,0.37
./aesop/data/images/0417/panel_2.jpg,0417_2,"[236.4280548095703, 260.6452331542969, 543.0708618164062, 400.0]",bench,0.73
./aesop/data/images/0417/panel_2.jpg,0417_2,"[0.6344588398933411, 111.85717010498047, 442.6026916503906, 368.94085693359375]",wall,0.56
./aesop/data/images/0417/panel_2.jpg,0417_2,"[160.6156768798828, 232.9220733642578, 283.1967468261719, 399.6106262207031]",girl,0.56
./aesop/data/images/0417/panel_2.jpg,0417_2,"[178.3761444091797, 142.55787658691406, 634.8411865234375, 379.2312316894531]",wall,0.53
./aesop/data/images/0417/panel_2.jpg,0417_2,"[369.18115234375, 1.6736689805984497, 697.5591430664062, 170.64991760253906]",sky,0.52
./aesop/data/images/0417/panel_2.jpg,0417_2,"[176.5272674560547, 0.6425992846488953, 645.62451171875, 151.9417266845703]",sky,0.5
./aesop/data/images/0417/panel_2.jpg,0417_2,"[99.04899597167969, 3.6603474617004395, 417.52899169921875, 186.13967895507812]",sky,0.45
./aesop/data/images/0417/panel_2.jpg,0417_2,"[34.21113204956055, 214.77487182617188, 124.19953918457031, 370.29559326171875]",pants,0.43
./aesop/data/images/0417/panel_2.jpg,0417_2,"[125.44877624511719, 178.17916870117188, 179.72030639648438, 235.21090698242188]",hair,0.42
./aesop/data/images/0417/panel_2.jpg,0417_2,"[118.30333709716797, 187.0516815185547, 197.40899658203125, 371.4639892578125]",girl,0.4
./aesop/data/images/5049/panel_0.jpg,5049_0,"[74.37496948242188, 5.462086200714111, 349.1957702636719, 345.4723205566406]",wall,0.81
./aesop/data/images/5049/panel_0.jpg,5049_0,"[338.2616882324219, 22.421369552612305, 696.0989379882812, 323.2258605957031]",wall,0.71
./aesop/data/images/5049/panel_0.jpg,5049_0,"[3.1127586364746094, 0.0, 423.8807678222656, 214.5111541748047]",wall,0.59
./aesop/data/images/5049/panel_0.jpg,5049_0,"[183.59304809570312, 27.95988655090332, 607.7499389648438, 297.8080139160156]",wall,0.48
./aesop/data/images/5049/panel_0.jpg,5049_0,"[441.9537048339844, 168.7124481201172, 494.9307556152344, 218.14358520507812]",head,0.46
./aesop/data/images/5049/panel_0.jpg,5049_0,"[449.9853515625, 75.22453308105469, 698.951904296875, 379.6658630371094]",wall,0.46
./aesop/data/images/5049/panel_0.jpg,5049_0,"[0.0, 0.0, 237.3691864013672, 263.86297607421875]",wall,0.46
./aesop/data/images/5049/panel_0.jpg,5049_0,"[0.0, 64.2206039428711, 222.95579528808594, 398.06463623046875]",wall,0.45
./aesop/data/images/5049/panel_0.jpg,5049_0,"[489.95318603515625, 49.621700286865234, 562.8046875, 144.39463806152344]",frame,0.44
./aesop/data/images/5049/panel_0.jpg,5049_0,"[620.1441040039062, 246.38490295410156, 647.6006469726562, 281.7136535644531]",cup,0.43
./aesop/data/images/5049/panel_1.jpg,5049_1,"[1.3576362133026123, 10.71284008026123, 372.1798400878906, 288.933349609375]",wall,0.72
./aesop/data/images/5049/panel_1.jpg,5049_1,"[150.94036865234375, 146.31387329101562, 207.45692443847656, 250.80783081054688]",television,0.65
./aesop/data/images/5049/panel_1.jpg,5049_1,"[54.777915954589844, 45.029083251953125, 514.4161987304688, 342.9042053222656]",wall,0.61
./aesop/data/images/5049/panel_1.jpg,5049_1,"[318.6082763671875, 0.0, 610.806396484375, 306.43878173828125]",wall,0.61
./aesop/data/images/5049/panel_1.jpg,5049_1,"[441.2489929199219, 41.16507339477539, 698.385498046875, 330.46441650390625]",wall,0.57
./aesop/data/images/5049/panel_1.jpg,5049_1,"[7.034095764160156, 262.7962341308594, 426.512451171875, 400.0]",table,0.49
./aesop/data/images/5049/panel_1.jpg,5049_1,"[442.7595520019531, 169.21974182128906, 494.3822937011719, 218.6176300048828]",head,0.46
./aesop/data/images/5049/panel_1.jpg,5049_1,"[190.6567840576172, 46.9847412109375, 265.17236328125, 140.97100830078125]",window,0.44
./aesop/data/images/5049/panel_1.jpg,5049_1,"[489.9438171386719, 49.607364654541016, 562.8060913085938, 144.41009521484375]",frame,0.44
./aesop/data/images/5049/panel_1.jpg,5049_1,"[299.248779296875, 93.62834930419922, 341.7741394042969, 120.88796997070312]",hat,0.41
./aesop/data/images/5049/panel_2.jpg,5049_2,"[1.1785966157913208, 11.931989669799805, 371.9389343261719, 289.2159729003906]",wall,0.74
./aesop/data/images/5049/panel_2.jpg,5049_2,"[336.41595458984375, 23.81378936767578, 696.3243408203125, 318.18914794921875]",wall,0.7
./aesop/data/images/5049/panel_2.jpg,5049_2,"[54.50514221191406, 45.12611389160156, 514.98583984375, 342.7610168457031]",wall,0.62
./aesop/data/images/5049/panel_2.jpg,5049_2,"[594.8056030273438, 222.10020446777344, 624.4988403320312, 258.27239990234375]",cup,0.51
./aesop/data/images/5049/panel_2.jpg,5049_2,"[252.2032928466797, 3.7679038047790527, 565.3163452148438, 306.9091491699219]",wall,0.48
./aesop/data/images/5049/panel_2.jpg,5049_2,"[442.7607116699219, 169.19090270996094, 494.4034423828125, 218.5939483642578]",head,0.47
./aesop/data/images/5049/panel_2.jpg,5049_2,"[6.760552406311035, 228.8656005859375, 382.76373291015625, 398.0001525878906]",table,0.45
./aesop/data/images/5049/panel_2.jpg,5049_2,"[489.9487609863281, 49.63060760498047, 562.806640625, 144.3654327392578]",frame,0.44
./aesop/data/images/5049/panel_2.jpg,5049_2,"[190.6567840576172, 46.977352142333984, 265.17254638671875, 140.96987915039062]",window,0.44
./aesop/data/images/5049/panel_2.jpg,5049_2,"[299.2489929199219, 93.62821197509766, 341.77398681640625, 120.88822937011719]",hat,0.41
./aesop/data/images/1955/panel_0.jpg,1955_0,"[58.88014602661133, 202.81700134277344, 138.93507385253906, 345.33245849609375]",pants,0.76
./aesop/data/images/1955/panel_0.jpg,1955_0,"[365.6485595703125, 253.5425262451172, 413.98455810546875, 330.0699157714844]",pants,0.67
./aesop/data/images/1955/panel_0.jpg,1955_0,"[181.61436462402344, 219.28375244140625, 225.87094116210938, 290.2230529785156]",door,0.66
./aesop/data/images/1955/panel_0.jpg,1955_0,"[45.846431732177734, 93.64825439453125, 139.96527099609375, 282.43377685546875]",girl,0.64
./aesop/data/images/1955/panel_0.jpg,1955_0,"[415.4427490234375, 1.668807029724121, 699.6683959960938, 165.28431701660156]",sky,0.51
./aesop/data/images/1955/panel_0.jpg,1955_0,"[64.07485961914062, 90.1966781616211, 116.76150512695312, 145.4186553955078]",head,0.49
./aesop/data/images/1955/panel_0.jpg,1955_0,"[64.4825210571289, 115.3345947265625, 163.99722290039062, 343.20849609375]",girl,0.49
./aesop/data/images/1955/panel_0.jpg,1955_0,"[512.6389770507812, 316.966064453125, 543.3521728515625, 345.60797119140625]",kite,0.46
./aesop/data/images/1955/panel_0.jpg,1955_0,"[0.0, 1.415663242340088, 306.8228759765625, 249.42347717285156]",sky,0.45
./aesop/data/images/1955/panel_0.jpg,1955_0,"[6.782443523406982, 46.47260284423828, 197.1429901123047, 325.524169921875]",girl,0.44
./aesop/data/images/1955/panel_1.jpg,1955_1,"[59.1180419921875, 205.01063537597656, 138.58880615234375, 345.4172058105469]",pants,0.76
./aesop/data/images/1955/panel_1.jpg,1955_1,"[234.678466796875, 151.20664978027344, 278.483154296875, 180.52415466308594]",hair,0.74
./aesop/data/images/1955/panel_1.jpg,1955_1,"[63.99769592285156, 98.00509643554688, 161.26754760742188, 286.20831298828125]",girl,0.64
./aesop/data/images/1955/panel_1.jpg,1955_1,"[59.809043884277344, 92.68759155273438, 117.06958770751953, 147.3854217529297]",head,0.64
./aesop/data/images/1955/panel_1.jpg,1955_1,"[349.5286865234375, 203.57769775390625, 393.8753662109375, 273.70538330078125]",door,0.6
./aesop/data/images/1955/panel_1.jpg,1955_1,"[5.2765374183654785, 24.11574363708496, 167.9095001220703, 329.34844970703125]",girl,0.52
./aesop/data/images/1955/panel_1.jpg,1955_1,"[449.3323059082031, 343.65533447265625, 478.4374084472656, 373.7426452636719]",kite,0.52
